ID,TARGET
2024-07-05_B09KSYL73R,1656.0915221344003
2024-07-05_B09KSXP3HN,1656.0915221344003
2024-07-05_B09KDZQJ6P,1656.0915221344003
2024-07-05_B09MR36MLJ,1656.0915221344003
2024-07-05_B09KDXJJ6W,1656.0915221344003
2024-07-05_B09KDR64LT,1656.0915221344003
2024-07-05_B09MR3Y296,1656.0915221344003
2024-07-05_B09KDN7PYR,1656.0915221344003
2024-07-05_B0BG2PD396,1656.0915221344003
2024-07-05_B09KDQ2BWY,1656.0915221344003
2024-07-05_B09KDPXYG3,1656.0915221344003
2024-07-05_B09KDTHJ6V,1656.0915221344003
2024-07-05_B09KDTS4DC,1656.0915221344003
2024-07-05_B0BRCXSTKW,1656.0915221344003
2024-07-05_B09KDW1YKQ,1656.0915221344003
2024-07-05_B09KDNYCYR,1656.0915221344003
2024-07-05_B0BDRS6R5Z,1656.0915221344003
2024-07-05_B09KDVXTP4,1656.0915221344003
2024-07-05_B09MR3RSW8,1656.0915221344003
2024-07-05_B09MR4G722,1656.0915221344003
2024-07-05_B0BDRQWBK9,1656.0915221344003
2024-07-05_B0B69SF1BT,1656.0915221344003
2024-07-05_B09KDLQ2GW,1656.0915221344003
2024-07-05_B0B69FBGN1,1656.0915221344003
2024-07-05_B0B69DK8JN,1656.0915221344003
2024-07-05_B0B69DD2C7,1656.0915221344003
2024-07-05_B0B69C4GST,1656.0915221344003
2024-07-05_B0B69B8R3C,1656.0915221344003
2024-07-05_B0B699PLXD,1656.0915221344003
2024-07-05_B0B31Y1FDZ,1656.0915221344003
2024-07-05_B0B31VTH56,1656.0915221344003
2024-07-05_B09MR4Z3H8,1656.0915221344003
2024-07-05_B09MR4Z3H9,1656.0915221344003
2024-07-05_B09X1F8C23,1656.0915221344003
2024-07-05_B0B31T1XMH,1656.0915221344003
2024-07-05_B0B31SM3ZR,1656.0915221344003
2024-07-05_B0B31V3PKG,1656.0915221344003
2024-07-05_B09X1JTK49,1656.0915221344003
2024-07-05_B0B31R1ZBV,1656.0915221344003
2024-07-05_B09MR5WS3Y,1656.0915221344003
2024-07-05_B09X1F1L26,1656.0915221344003
2024-07-05_B0B31VFJ6Q,1656.0915221344003
2024-07-05_B09MR5Q6HJ,1656.0915221344003
2024-07-05_B09MR56Q9N,1656.0915221344003
2024-07-05_B09X1HV1NL,1656.0915221344003
2024-07-06_B0BRCXDHBX,1935.7425412823632
2024-07-06_B0BRCXCXCV,1935.7425412823632
2024-07-06_B0BRCW79VK,1935.7425412823632
2024-07-06_B0BRCW2B64,1935.7425412823632
2024-07-06_B0B69FBGN1,1935.7425412823632
2024-07-06_B0BNL5BKMK,1935.7425412823632
2024-07-06_B0BNL4Y2J9,1935.7425412823632
2024-07-06_B0BNL3J36Z,1935.7425412823632
2024-07-06_B0BNKZCWFL,1935.7425412823632
2024-07-06_B0BRCXJRX6,1935.7425412823632
2024-07-06_B0BNL7TJRT,1935.7425412823632
2024-07-06_B0BGDWGRQB,1935.7425412823632
2024-07-06_B0BGDX2Z3L,1935.7425412823632
2024-07-06_B0BGDZLDX2,1935.7425412823632
2024-07-06_B0BGDXV7FD,1935.7425412823632
2024-07-06_B0BGDXM13S,1935.7425412823632
2024-07-06_B0BG2VYWSG,1935.7425412823632
2024-07-06_B0BG2T78CJ,1935.7425412823632
2024-07-06_B0BG2PD396,1935.7425412823632
2024-07-06_B0BDRTZTGX,1935.7425412823632
2024-07-06_B0BDRQWBK9,1935.7425412823632
2024-07-06_B0BRCXP7VN,1935.7425412823632
2024-07-06_B0BNKZ88Z5,1935.7425412823632
2024-07-06_B0BNKZ9BJR,1935.7425412823632
2024-07-06_B0BRCXQMS5,1935.7425412823632
2024-07-06_B0C9JLKFPZ,1935.7425412823632
2024-07-06_B0BRCXSTKW,1935.7425412823632
2024-07-06_B0CR49BQRS,1935.7425412823632
2024-07-06_B0CY5QQ49F,1935.7425412823632
2024-07-06_B0CY5LR4VX,1935.7425412823632
2024-07-06_B0CY5KFQBD,1935.7425412823632
2024-07-06_B0CR4C98FS,1935.7425412823632
2024-07-06_B0CR4C5WXS,1935.7425412823632
2024-07-06_B0CR4BK4FW,1935.7425412823632
2024-07-06_B0CR4BGLK5,1935.7425412823632
2024-07-06_B0CR4BG4ZW,1935.7425412823632
2024-07-06_B0CR49NR3B,1935.7425412823632
2024-07-06_B0CR49N6MQ,1935.7425412823632
2024-07-06_B0BRCXXBG2,1935.7425412823632
2024-07-06_B0CFV6V981,1935.7425412823632
2024-07-06_B0BSLTV9FL,1935.7425412823632
2024-07-06_B0BRDCJWJC,1935.7425412823632
2024-07-06_B0BRDCBGFD,1935.7425412823632
2024-07-06_B0BRCYV77T,1935.7425412823632
2024-07-06_B0BRCYQNSW,1935.7425412823632
2024-07-06_B0BRCYK4JK,1935.7425412823632
2024-07-06_B0BRCYJ4SR,1935.7425412823632
2024-07-06_B0BRCYJ33N,1935.7425412823632
2024-07-06_B0BRCY8QMH,1935.7425412823632
2024-07-06_B0BSLWJKSX,1935.7425412823632
2024-07-06_B0BNKYZD2Z,1935.7425412823632
2024-07-06_B0BRCXQRC9,1935.7425412823632
2024-07-06_B09KDZQJ6P,1935.7425412823632
2024-07-06_B0B69DK8JN,1935.7425412823632
2024-07-06_B09MR36MLJ,1935.7425412823632
2024-07-06_B09MR2MLZH,1935.7425412823632
2024-07-06_B09MR2FY5D,1935.7425412823632
2024-07-06_B09KTMLQ1N,1935.7425412823632
2024-07-06_B09KTMKDKJ,1935.7425412823632
2024-07-06_B09KTJRHC7,1935.7425412823632
2024-07-06_B09KTFXX6L,1935.7425412823632
2024-07-06_B09KT5HMNY,1935.7425412823632
2024-07-06_B09KSYL73R,1935.7425412823632
2024-07-06_B09KSXP3HN,1935.7425412823632
2024-07-06_B09KTF8ZDQ,1935.7425412823632
2024-07-06_B09KDW1YKQ,1935.7425412823632
2024-07-06_B09KDQ2BWY,1935.7425412823632
2024-07-06_B09KDLQ2GW,1935.7425412823632
2024-07-06_B09KDN7PYR,1935.7425412823632
2024-07-06_B09KDNYCYR,1935.7425412823632
2024-07-06_B09KDPXYG3,1935.7425412823632
2024-07-06_B0B69GN5KJ,1935.7425412823632
2024-07-06_B09KDR64LT,1935.7425412823632
2024-07-06_B09KDTHJ6V,1935.7425412823632
2024-07-06_B09KDTS4DC,1935.7425412823632
2024-07-06_B09KDVXTP4,1935.7425412823632
2024-07-06_B0B69SF1BT,1935.7425412823632
2024-07-06_B09KDXJJ6W,1935.7425412823632
2024-07-06_B09MR3RSW8,1935.7425412823632
2024-07-06_B09KDYY3SB,1935.7425412823632
2024-07-06_B09MR3Y296,1935.7425412823632
2024-07-06_B0B31R1ZBV,1935.7425412823632
2024-07-06_B0B69C4GST,1935.7425412823632
2024-07-06_B0B69B8R3C,1935.7425412823632
2024-07-06_B0B699PLXD,1935.7425412823632
2024-07-06_B0B31Y1FDZ,1935.7425412823632
2024-07-06_B0B31VTH56,1935.7425412823632
2024-07-06_B0B31VFJ6Q,1935.7425412823632
2024-07-06_B0B31V3PKG,1935.7425412823632
2024-07-06_B0B31T1XMH,1935.7425412823632
2024-07-06_B0B31SM3ZR,1935.7425412823632
2024-07-06_B09X1JTK49,1935.7425412823632
2024-07-06_B0B69DD2C7,1935.7425412823632
2024-07-06_B09MR3XT5G,1935.7425412823632
2024-07-06_B09X1F1L26,1935.7425412823632
2024-07-06_B09X1DHRLN,1935.7425412823632
2024-07-06_B09MR5WS3Y,1935.7425412823632
2024-07-06_B09MR5Q6HJ,1935.7425412823632
2024-07-06_B09MR56Q9N,1935.7425412823632
2024-07-06_B09MR4Z3H9,1935.7425412823632
2024-07-06_B09MR4Z3H8,1935.7425412823632
2024-07-06_B09MR4G722,1935.7425412823632
2024-07-06_B09MR4B13C,1935.7425412823632
2024-07-06_B09X1HV1NL,1935.7425412823632
2024-07-06_B09X1F8C23,1935.7425412823632
2024-07-07_B0BRCXQMS5,1815.4767012332577
2024-07-07_B0BRCXCXCV,1815.4767012332577
2024-07-07_B0BRCW79VK,1815.4767012332577
2024-07-07_B0BRCXJRX6,1815.4767012332577
2024-07-07_B0BNL7TJRT,1815.4767012332577
2024-07-07_B0BNKZ88Z5,1815.4767012332577
2024-07-07_B0BNL4Y2J9,1815.4767012332577
2024-07-07_B0BNL3J36Z,1815.4767012332577
2024-07-07_B0B31VFJ6Q,1815.4767012332577
2024-07-07_B0BRCXDHBX,1815.4767012332577
2024-07-07_B0BNL5BKMK,1815.4767012332577
2024-07-07_B0BNKZCWFL,1815.4767012332577
2024-07-07_B0BGDXV7FD,1815.4767012332577
2024-07-07_B0BNKZ9BJR,1815.4767012332577
2024-07-07_B0BGDXM13S,1815.4767012332577
2024-07-07_B0BNKYZD2Z,1815.4767012332577
2024-07-07_B0BGDZLDX2,1815.4767012332577
2024-07-07_B0BDRQWBK9,1815.4767012332577
2024-07-07_B0BGDX2Z3L,1815.4767012332577
2024-07-07_B0BGDWGRQB,1815.4767012332577
2024-07-07_B0BG2VYWSG,1815.4767012332577
2024-07-07_B0BG2T78CJ,1815.4767012332577
2024-07-07_B0BG2PD396,1815.4767012332577
2024-07-07_B0BRCW2B64,1815.4767012332577
2024-07-07_B0BRCXP7VN,1815.4767012332577
2024-07-07_B0BDRTZTGX,1815.4767012332577
2024-07-07_B0BRCXQRC9,1815.4767012332577
2024-07-07_B0CY5LR4VX,1815.4767012332577
2024-07-07_B0C9JLKFPZ,1815.4767012332577
2024-07-07_B0CY5KFQBD,1815.4767012332577
2024-07-07_B0CR4C98FS,1815.4767012332577
2024-07-07_B0CR4C5WXS,1815.4767012332577
2024-07-07_B0CR4BK4FW,1815.4767012332577
2024-07-07_B0CR4BGLK5,1815.4767012332577
2024-07-07_B0CR4BG4ZW,1815.4767012332577
2024-07-07_B0CR49NR3B,1815.4767012332577
2024-07-07_B0CR49N6MQ,1815.4767012332577
2024-07-07_B0CR49BQRS,1815.4767012332577
2024-07-07_B0CFV6V981,1815.4767012332577
2024-07-07_B0BRCYQNSW,1815.4767012332577
2024-07-07_B0BSLWJKSX,1815.4767012332577
2024-07-07_B0BSLTV9FL,1815.4767012332577
2024-07-07_B0BRDCJWJC,1815.4767012332577
2024-07-07_B0BRDCBGFD,1815.4767012332577
2024-07-07_B0CY5QQ49F,1815.4767012332577
2024-07-07_B0BRCYK4JK,1815.4767012332577
2024-07-07_B0BRCYJ4SR,1815.4767012332577
2024-07-07_B0BRCYJ33N,1815.4767012332577
2024-07-07_B0BRCY8QMH,1815.4767012332577
2024-07-07_B0BRCXXBG2,1815.4767012332577
2024-07-07_B0BRCXSTKW,1815.4767012332577
2024-07-07_B0B69SF1BT,1815.4767012332577
2024-07-07_B0B31R1ZBV,1815.4767012332577
2024-07-07_B0B69FBGN1,1815.4767012332577
2024-07-07_B09KDYY3SB,1815.4767012332577
2024-07-07_B09MR2FY5D,1815.4767012332577
2024-07-07_B09KTMLQ1N,1815.4767012332577
2024-07-07_B09KTMKDKJ,1815.4767012332577
2024-07-07_B09KTJRHC7,1815.4767012332577
2024-07-07_B09KTFXX6L,1815.4767012332577
2024-07-07_B09KTF8ZDQ,1815.4767012332577
2024-07-07_B09MR2MLZH,1815.4767012332577
2024-07-07_B09KSYL73R,1815.4767012332577
2024-07-07_B09KSXP3HN,1815.4767012332577
2024-07-07_B09KDZQJ6P,1815.4767012332577
2024-07-07_B09KT5HMNY,1815.4767012332577
2024-07-07_B09KDXJJ6W,1815.4767012332577
2024-07-07_B09KDQ2BWY,1815.4767012332577
2024-07-07_B09KDW1YKQ,1815.4767012332577
2024-07-07_B09KDN7PYR,1815.4767012332577
2024-07-07_B09KDNYCYR,1815.4767012332577
2024-07-07_B09KDPXYG3,1815.4767012332577
2024-07-07_B0B69GN5KJ,1815.4767012332577
2024-07-07_B09KDR64LT,1815.4767012332577
2024-07-07_B09KDTHJ6V,1815.4767012332577
2024-07-07_B09KDTS4DC,1815.4767012332577
2024-07-07_B09MR36MLJ,1815.4767012332577
2024-07-07_B09MR3RSW8,1815.4767012332577
2024-07-07_B09MR4B13C,1815.4767012332577
2024-07-07_B09KDVXTP4,1815.4767012332577
2024-07-07_B09X1JTK49,1815.4767012332577
2024-07-07_B09KDLQ2GW,1815.4767012332577
2024-07-07_B0B69DK8JN,1815.4767012332577
2024-07-07_B0B69DD2C7,1815.4767012332577
2024-07-07_B0B69C4GST,1815.4767012332577
2024-07-07_B0B69B8R3C,1815.4767012332577
2024-07-07_B0B699PLXD,1815.4767012332577
2024-07-07_B09MR3Y296,1815.4767012332577
2024-07-07_B09MR3XT5G,1815.4767012332577
2024-07-07_B0B31V3PKG,1815.4767012332577
2024-07-07_B0B31T1XMH,1815.4767012332577
2024-07-07_B0B31SM3ZR,1815.4767012332577
2024-07-07_B0B31Y1FDZ,1815.4767012332577
2024-07-07_B0B31VTH56,1815.4767012332577
2024-07-07_B09X1HV1NL,1815.4767012332577
2024-07-07_B09X1F8C23,1815.4767012332577
2024-07-07_B09X1F1L26,1815.4767012332577
2024-07-07_B09X1DHRLN,1815.4767012332577
2024-07-07_B09MR5WS3Y,1815.4767012332577
2024-07-07_B09MR5Q6HJ,1815.4767012332577
2024-07-07_B09MR56Q9N,1815.4767012332577
2024-07-07_B09MR4Z3H9,1815.4767012332577
2024-07-07_B09MR4Z3H8,1815.4767012332577
2024-07-07_B0BRCYV77T,1815.4767012332577
2024-07-07_B09MR4G722,1815.4767012332577
2024-07-08_B0BRCXCXCV,1685.7498156130566
2024-07-08_B0BRCW79VK,1685.7498156130566
2024-07-08_B0BRCXJRX6,1685.7498156130566
2024-07-08_B0BNL5BKMK,1685.7498156130566
2024-07-08_B0BRCXQMS5,1685.7498156130566
2024-07-08_B0BNL4CB4X,1685.7498156130566
2024-07-08_B0B69GN5KJ,1685.7498156130566
2024-07-08_B0BNL3J36Z,1685.7498156130566
2024-07-08_B0BNL4Y2J9,1685.7498156130566
2024-07-08_B0BRCXDHBX,1685.7498156130566
2024-07-08_B0BRCXP7VN,1685.7498156130566
2024-07-08_B0BNL13PNY,1685.7498156130566
2024-07-08_B0BDRTZTGX,1685.7498156130566
2024-07-08_B0BNKZ88Z5,1685.7498156130566
2024-07-08_B0BNKYZD2Z,1685.7498156130566
2024-07-08_B0BGDXV7FD,1685.7498156130566
2024-07-08_B0BGDXM13S,1685.7498156130566
2024-07-08_B0BGDX2Z3L,1685.7498156130566
2024-07-08_B0BGDWGRQB,1685.7498156130566
2024-07-08_B0BG2Z8CY4,1685.7498156130566
2024-07-08_B0CFV6V981,1685.7498156130566
2024-07-08_B0BRCW2B64,1685.7498156130566
2024-07-08_B0BG2PD396,1685.7498156130566
2024-07-08_B0CR49N6MQ,1685.7498156130566
2024-07-08_B0CR49BQRS,1685.7498156130566
2024-07-08_B0BNKZ9BJR,1685.7498156130566
2024-07-08_B0CR4C5WXS,1685.7498156130566
2024-07-08_B0CR4BG4ZW,1685.7498156130566
2024-07-08_B0CR4BGLK5,1685.7498156130566
2024-07-08_B0CR4BK4FW,1685.7498156130566
2024-07-08_B0CY5LR4VX,1685.7498156130566
2024-07-08_B0CR4C98FS,1685.7498156130566
2024-07-08_B0CY5KFQBD,1685.7498156130566
2024-07-08_B0BRCXQRC9,1685.7498156130566
2024-07-08_B0CY5QQ49F,1685.7498156130566
2024-07-08_B0BDRS6R5Z,1685.7498156130566
2024-07-08_B0CR49NR3B,1685.7498156130566
2024-07-08_B0C9JLKFPZ,1685.7498156130566
2024-07-08_B0BRDCJWJC,1685.7498156130566
2024-07-08_B0BRCXSTKW,1685.7498156130566
2024-07-08_B0BRCYV77T,1685.7498156130566
2024-07-08_B0BRCYQNSW,1685.7498156130566
2024-07-08_B0BRCYK4JK,1685.7498156130566
2024-07-08_B0BRCYJ4SR,1685.7498156130566
2024-07-08_B0BRCYJ33N,1685.7498156130566
2024-07-08_B0BRCY8QMH,1685.7498156130566
2024-07-08_B0BRCXXBG2,1685.7498156130566
2024-07-08_B0BRDCBGFD,1685.7498156130566
2024-07-08_B0BGDZLDX2,1685.7498156130566
2024-07-08_B0B31T1XMH,1685.7498156130566
2024-07-08_B09KSXP3HN,1685.7498156130566
2024-07-08_B09KDVXTP4,1685.7498156130566
2024-07-08_B09MR3RSW8,1685.7498156130566
2024-07-08_B09KTJRHC7,1685.7498156130566
2024-07-08_B09KTFXX6L,1685.7498156130566
2024-07-08_B09KTF8ZDQ,1685.7498156130566
2024-07-08_B09KT5HMNY,1685.7498156130566
2024-07-08_B09KSYL73R,1685.7498156130566
2024-07-08_B09KDZQJ6P,1685.7498156130566
2024-07-08_B09KDYY3SB,1685.7498156130566
2024-07-08_B09KDXJJ6W,1685.7498156130566
2024-07-08_B09KTMKDKJ,1685.7498156130566
2024-07-08_B09KDW1YKQ,1685.7498156130566
2024-07-08_B09KDTS4DC,1685.7498156130566
2024-07-08_B09KDNYCYR,1685.7498156130566
2024-07-08_B09KDLQ2GW,1685.7498156130566
2024-07-08_B0B69SF1BT,1685.7498156130566
2024-07-08_B09KDN7PYR,1685.7498156130566
2024-07-08_B09MR36MLJ,1685.7498156130566
2024-07-08_B09KDPXYG3,1685.7498156130566
2024-07-08_B09KDQ2BWY,1685.7498156130566
2024-07-08_B09KDR64LT,1685.7498156130566
2024-07-08_B0BDRQWBK9,1685.7498156130566
2024-07-08_B09KTMLQ1N,1685.7498156130566
2024-07-08_B09X1HV1NL,1685.7498156130566
2024-07-08_B09KDTHJ6V,1685.7498156130566
2024-07-08_B09MR2FY5D,1685.7498156130566
2024-07-08_B0B69FBGN1,1685.7498156130566
2024-07-08_B0B69DK8JN,1685.7498156130566
2024-07-08_B0B69DD2C7,1685.7498156130566
2024-07-08_B0B69C4GST,1685.7498156130566
2024-07-08_B0B699PLXD,1685.7498156130566
2024-07-08_B0B31Y1FDZ,1685.7498156130566
2024-07-08_B0B31V3PKG,1685.7498156130566
2024-07-08_B09MR3XT5G,1685.7498156130566
2024-07-08_B0B31R1ZBV,1685.7498156130566
2024-07-08_B09X1JTK49,1685.7498156130566
2024-07-08_B0B31VFJ6Q,1685.7498156130566
2024-07-08_B09MR3Y296,1685.7498156130566
2024-07-08_B09MR4B13C,1685.7498156130566
2024-07-08_B09X1F8C23,1685.7498156130566
2024-07-08_B09MR4Z3H8,1685.7498156130566
2024-07-08_B09MR56Q9N,1685.7498156130566
2024-07-08_B09MR4Z3H9,1685.7498156130566
2024-07-08_B09MR4G722,1685.7498156130566
2024-07-08_B09MR5Q6HJ,1685.7498156130566
2024-07-08_B09MR5WS3Y,1685.7498156130566
2024-07-08_B09X1DHRLN,1685.7498156130566
2024-07-08_B09X1F1L26,1685.7498156130566
2024-07-09_B0BNL5BKMK,1699.544764816185
2024-07-09_B0BRCW2B64,1699.544764816185
2024-07-09_B0BRCW79VK,1699.544764816185
2024-07-09_B0BNL1CG6X,1699.544764816185
2024-07-09_B0BRCXDHBX,1699.544764816185
2024-07-09_B0BNL3J36Z,1699.544764816185
2024-07-09_B0BDRQWBK9,1699.544764816185
2024-07-09_B0BNL4Y2J9,1699.544764816185
2024-07-09_B0BRCXCXCV,1699.544764816185
2024-07-09_B0BRCXJRX6,1699.544764816185
2024-07-09_B0BG2T78CJ,1699.544764816185
2024-07-09_B0BG2PD396,1699.544764816185
2024-07-09_B0BRCXQMS5,1699.544764816185
2024-07-09_B0BNKZ9BJR,1699.544764816185
2024-07-09_B0BNKZ88Z5,1699.544764816185
2024-07-09_B0BGDZLDX2,1699.544764816185
2024-07-09_B0BGDXV7FD,1699.544764816185
2024-07-09_B0BGDXM13S,1699.544764816185
2024-07-09_B0BGDX2Z3L,1699.544764816185
2024-07-09_B0BGDWGRQB,1699.544764816185
2024-07-09_B0CY5QQ49F,1699.544764816185
2024-07-09_B0BNL3RDG4,1699.544764816185
2024-07-09_B0BNKZBJX2,1699.544764816185
2024-07-09_B0BRDCJWJC,1699.544764816185
2024-07-09_B0BRCXSTKW,1699.544764816185
2024-07-09_B0BRCXP7VN,1699.544764816185
2024-07-09_B0C9JLKFPZ,1699.544764816185
2024-07-09_B0CR4C98FS,1699.544764816185
2024-07-09_B0CR4C5WXS,1699.544764816185
2024-07-09_B0CR4BK4FW,1699.544764816185
2024-07-09_B0CR4BGLK5,1699.544764816185
2024-07-09_B0CR4BG4ZW,1699.544764816185
2024-07-09_B0CR49NR3B,1699.544764816185
2024-07-09_B0CR49N6MQ,1699.544764816185
2024-07-09_B0CR49BQRS,1699.544764816185
2024-07-09_B0CY5LR4VX,1699.544764816185
2024-07-09_B0CFV6V981,1699.544764816185
2024-07-09_B0BRCYK4JK,1699.544764816185
2024-07-09_B0BRDCBGFD,1699.544764816185
2024-07-09_B0BRCYV77T,1699.544764816185
2024-07-09_B0BRCYQNSW,1699.544764816185
2024-07-09_B0BRCYJ4SR,1699.544764816185
2024-07-09_B0BRCYJ33N,1699.544764816185
2024-07-09_B0BRCY8QMH,1699.544764816185
2024-07-09_B0BRCXXBG2,1699.544764816185
2024-07-09_B0BRCXQRC9,1699.544764816185
2024-07-09_B0BDRTZTGX,1699.544764816185
2024-07-09_B0CY5KFQBD,1699.544764816185
2024-07-09_B0BNL13PNY,1699.544764816185
2024-07-09_B0BDRS6R5Z,1699.544764816185
2024-07-09_B09KSYL73R,1699.544764816185
2024-07-09_B09KDW1YKQ,1699.544764816185
2024-07-09_B09MR3RSW8,1699.544764816185
2024-07-09_B09KTMLQ1N,1699.544764816185
2024-07-09_B09KTMKDKJ,1699.544764816185
2024-07-09_B09KTJRHC7,1699.544764816185
2024-07-09_B09KTFXX6L,1699.544764816185
2024-07-09_B09KTF8ZDQ,1699.544764816185
2024-07-09_B09KT5HMNY,1699.544764816185
2024-07-09_B09KSXP3HN,1699.544764816185
2024-07-09_B09MR36MLJ,1699.544764816185
2024-07-09_B09MR2FY5D,1699.544764816185
2024-07-09_B09KDVXTP4,1699.544764816185
2024-07-09_B09KDTHJ6V,1699.544764816185
2024-07-09_B09KDXJJ6W,1699.544764816185
2024-07-09_B09KDR64LT,1699.544764816185
2024-07-09_B09KDQ2BWY,1699.544764816185
2024-07-09_B09KDNYCYR,1699.544764816185
2024-07-09_B09KDN7PYR,1699.544764816185
2024-07-09_B09KDLQ2GW,1699.544764816185
2024-07-09_B09KDTS4DC,1699.544764816185
2024-07-09_B0BNKYZD2Z,1699.544764816185
2024-07-09_B09KDZQJ6P,1699.544764816185
2024-07-09_B09X1JTK49,1699.544764816185
2024-07-09_B09KDYY3SB,1699.544764816185
2024-07-09_B09MR4G722,1699.544764816185
2024-07-09_B09MR2MLZH,1699.544764816185
2024-07-09_B09MR3XT5G,1699.544764816185
2024-07-09_B09MR3Y296,1699.544764816185
2024-07-09_B0B69N4B1S,1699.544764816185
2024-07-09_B0B69DK8JN,1699.544764816185
2024-07-09_B0B69DD2C7,1699.544764816185
2024-07-09_B0B69C4GST,1699.544764816185
2024-07-09_B0B31Y1FDZ,1699.544764816185
2024-07-09_B0B31V3PKG,1699.544764816185
2024-07-09_B0B31T1XMH,1699.544764816185
2024-07-09_B0B31SM3ZR,1699.544764816185
2024-07-09_B0B699PLXD,1699.544764816185
2024-07-09_B0B31R1ZBV,1699.544764816185
2024-07-09_B0B31VFJ6Q,1699.544764816185
2024-07-09_B09MR4B13C,1699.544764816185
2024-07-09_B09X1HV1NL,1699.544764816185
2024-07-09_B09X1F8C23,1699.544764816185
2024-07-09_B09X1F1L26,1699.544764816185
2024-07-09_B09X1DHRLN,1699.544764816185
2024-07-09_B09MR5WS3Y,1699.544764816185
2024-07-09_B09MR56Q9N,1699.544764816185
2024-07-09_B09MR4Z3H9,1699.544764816185
2024-07-09_B09MR4Z3H8,1699.544764816185
2024-07-10_B0BRCXCXCV,1676.4181634007819
2024-07-10_B0BRCW79VK,1676.4181634007819
2024-07-10_B0BRCW2B64,1676.4181634007819
2024-07-10_B0BRCXDHBX,1676.4181634007819
2024-07-10_B0BNL4Y2J9,1676.4181634007819
2024-07-10_B0BNL3RDG4,1676.4181634007819
2024-07-10_B0BNL4CB4X,1676.4181634007819
2024-07-10_B0BRCXP7VN,1676.4181634007819
2024-07-10_B0B69SF1BT,1676.4181634007819
2024-07-10_B0BNL1CG6X,1676.4181634007819
2024-07-10_B0BNL4S6MB,1676.4181634007819
2024-07-10_B0BNL5BKMK,1676.4181634007819
2024-07-10_B0BGDX2Z3L,1676.4181634007819
2024-07-10_B0BG2Z8CY4,1676.4181634007819
2024-07-10_B0BNKZBJX2,1676.4181634007819
2024-07-10_B0BNKZ9BJR,1676.4181634007819
2024-07-10_B0BNKZ88Z5,1676.4181634007819
2024-07-10_B0BNKYZD2Z,1676.4181634007819
2024-07-10_B0BNKYPVM6,1676.4181634007819
2024-07-10_B0BGDZLDX2,1676.4181634007819
2024-07-10_B0BGDXV7FD,1676.4181634007819
2024-07-10_B0BGDXM13S,1676.4181634007819
2024-07-10_B0BGDWGRQB,1676.4181634007819
2024-07-10_B0BRCXJRX6,1676.4181634007819
2024-07-10_B0CR4C98FS,1676.4181634007819
2024-07-10_B0BNL11QD8,1676.4181634007819
2024-07-10_B0BNL3J36Z,1676.4181634007819
2024-07-10_B0CR49NR3B,1676.4181634007819
2024-07-10_B0BRCXQRC9,1676.4181634007819
2024-07-10_B0BNKZCWFL,1676.4181634007819
2024-07-10_B0CQVLFPBQ,1676.4181634007819
2024-07-10_B0CR49BQRS,1676.4181634007819
2024-07-10_B0CR49N6MQ,1676.4181634007819
2024-07-10_B0CR4BG4ZW,1676.4181634007819
2024-07-10_B0CR4C5WXS,1676.4181634007819
2024-07-10_B0CR4BK4FW,1676.4181634007819
2024-07-10_B0BG2PD396,1676.4181634007819
2024-07-10_B0CY5KFQBD,1676.4181634007819
2024-07-10_B0CY5LR4VX,1676.4181634007819
2024-07-10_B0C9JLKFPZ,1676.4181634007819
2024-07-10_B0CR4BGLK5,1676.4181634007819
2024-07-10_B0BDRTZTGX,1676.4181634007819
2024-07-10_B0BSLWJKSX,1676.4181634007819
2024-07-10_B0BRDCJWJC,1676.4181634007819
2024-07-10_B0BRDCBGFD,1676.4181634007819
2024-07-10_B0BRCYV77T,1676.4181634007819
2024-07-10_B0BRCYQNSW,1676.4181634007819
2024-07-10_B0BRCYK4JK,1676.4181634007819
2024-07-10_B0BRCYJ4SR,1676.4181634007819
2024-07-10_B0BRCYJ33N,1676.4181634007819
2024-07-10_B0BRCY8QMH,1676.4181634007819
2024-07-10_B0BRCXXBG2,1676.4181634007819
2024-07-10_B0BRCXSTKW,1676.4181634007819
2024-07-10_B0BRCXQMS5,1676.4181634007819
2024-07-10_B0CY5QQ49F,1676.4181634007819
2024-07-10_B0BG2T78CJ,1676.4181634007819
2024-07-10_B0CFV6V981,1676.4181634007819
2024-07-10_B09MR3RSW8,1676.4181634007819
2024-07-10_B09KDXJJ6W,1676.4181634007819
2024-07-10_B09KDLQ2GW,1676.4181634007819
2024-07-10_B09KTMLQ1N,1676.4181634007819
2024-07-10_B09KTMKDKJ,1676.4181634007819
2024-07-10_B09KTJRHC7,1676.4181634007819
2024-07-10_B09KTFXX6L,1676.4181634007819
2024-07-10_B09KTF8ZDQ,1676.4181634007819
2024-07-10_B09KT5HMNY,1676.4181634007819
2024-07-10_B09KSYL73R,1676.4181634007819
2024-07-10_B09KSXP3HN,1676.4181634007819
2024-07-10_B09KDZQJ6P,1676.4181634007819
2024-07-10_B09KDYY3SB,1676.4181634007819
2024-07-10_B09MR2FY5D,1676.4181634007819
2024-07-10_B09KDW1YKQ,1676.4181634007819
2024-07-10_B09KDNYCYR,1676.4181634007819
2024-07-10_B09KDVXTP4,1676.4181634007819
2024-07-10_B09MR3XT5G,1676.4181634007819
2024-07-10_B0BDRQWBK9,1676.4181634007819
2024-07-10_B09KDN7PYR,1676.4181634007819
